  0.1738000000000000E+04,  0.4902801076000000E+04,  0.8100000000000000E-04,  150,  150,    1,  0.0000000000000000E+00,  0.0000000000000000E+00                                                                                                         
    9,    2,  0.1969414143020000E-05, -0.1468536497470000E-05,  0.2506570146270000E-07,  0.2430860180320000E-07             
    9,    3, -0.2022260691290000E-05,  0.2201440426130000E-05,  0.2573180280730000E-07,  0.2750948118920000E-07             
    9,    4, -0.1890958321870000E-05, -0.1367918490050000E-05,  0.2894993568470000E-07,  0.2981127390110000E-07             
    9,    5, -0.1502559124690000E-05, -0.3606860321990000E-05,  0.4714513468700000E-07,  0.4306059125280000E-07             
    9,    6, -0.2202390868240000E-05, -0.2954054012670000E-05,  0.7487055794680000E-07,  0.7432299096969999E-07             
    9,    7, -0.4062604075100000E-05,  0.9962825478340000E-08,  0.8019560596160000E-07,  0.7216884080230000E-07             
    9,    8, -0.1297865287170000E-05, -0.2243879688690000E-05,  0.6460866384270000E-07,  0.6324836351710000E-07             
    9,    9, -0.9065288839160000E-06,  0.2466169496370000E-05,  0.2697565659280000E-07,  0.2313875193630000E-07             
   10,    0, -0.9330362858770000E-06,  0.0000000000000000E+00,  0.2478948332390000E-07,  0.0000000000000000E+00             
   10,    1,  0.8142365061440000E-06, -0.9891342594320000E-06,  0.3274371675640000E-07,  0.1517288421880000E-07             
   10,    2,  0.2331547122980000E-06, -0.2766901181620000E-06,  0.2990012629170000E-07,  0.2554276871890000E-07             
   10,    3,  0.4182101968390000E-06,  0.8111007462230000E-06,  0.3315981009820000E-07,  0.3558750581480000E-07             
   10,    4, -0.3573820454880000E-05,  0.1575838269870000E-05,  0.3637750713440000E-07,  0.3730716434030000E-07             
   10,    5,  0.7132341367820000E-06, -0.4109011792240000E-06,  0.4327234903180000E-07,  0.4495402140840000E-07             
   10,    6, -0.1760948388830000E-06, -0.1952647029890000E-05,  0.7335989815280000E-07,  0.6744757898600001E-07             
   10,    7, -0.3913357738370000E-05, -0.9550676223479999E-06,  0.1120976493020000E-06,  0.1140843127430000E-06             
   10,    8, -0.3434261368850000E-05,  0.2688350199180000E-05,  0.1124019428090000E-06,  0.1000457171400000E-06             
   10,    9, -0.4752173505190000E-05, -0.9009582178050000E-08,  0.8400072489440000E-07,  0.8455984590910001E-07             
   10,   10,  0.9354455955830000E-06, -0.1697121781910000E-05,  0.3314975107770000E-07,  0.2888888288140000E-07             
   11,    0, -0.9603531398040000E-06,  0.0000000000000000E+00,  0.3573654799810000E-07,  0.0000000000000000E+00             
   11,    1, -0.8236153138380000E-07,  0.6255226563510000E-06,  0.4363069662010000E-07,  0.1734530708090000E-07             
   11,    2,  0.7248154274590000E-06, -0.1938334114090000E-05,  0.3857930847090000E-07,  0.2912923222600000E-07             
   11,    3,  0.4349363031100000E-06,  0.7583649256350000E-06,  0.3984640166570000E-07,  0.3938948758900000E-07             
   11,    4, -0.9846898435560000E-06,  0.2050347784700000E-05,  0.4808317904600000E-07,  0.4768378810200000E-07             
   11,    5,  0.1450078039110000E-06,  0.2559194251390000E-05,  0.5124853826240000E-07,  0.5253685384600000E-07             
   11,    6,  0.5291351443520001E-06, -0.1289891146780000E-05,  0.6158480160960000E-07,  0.6645918480400000E-07             
   11,    7, -0.9726138783030000E-07, -0.3013765542980000E-05,  0.1113254930440000E-06,  0.1040996242860000E-06             
   11,    8, -0.2200336156010000E-05, -0.3122757434490000E-06,  0.1589793637080000E-06,  0.1650229790300000E-06             
   11,    9, -0.2391411275420000E-05,  0.4204885644500000E-06,  0.1486242502310000E-06,  0.1334163117450000E-06             
   11,   10, -0.4699846425120000E-05, -0.2419464006850000E-06,  0.1029851280450000E-06,  0.1064877083600000E-06             
   11,   11, -0.2893566698500000E-05, -0.1762677704920000E-05,  0.3852097118300000E-07,  0.3509120551700000E-07             
   12,    0, -0.1886921625400000E-05,  0.0000000000000000E+00,  0.3904520832460000E-07,  0.0000000000000000E+00             
   12,    1, -0.6181406069530000E-06,  0.1593705580140000E-05,  0.5002965349260000E-07,  0.2179182199120000E-07             
   12,    2, -0.1898842712250000E-06,  0.1468961910240000E-05,  0.4422946342130000E-07,  0.3717943698540000E-07             
   12,    3,  0.8463322722850000E-06, -0.4009030319500000E-05,  0.4305863967120000E-07,  0.4446245491210000E-07             
   12,    4,  0.8883807008550000E-06, -0.4164794807660000E-06,  0.5363036589380000E-07,  0.5284019087310000E-07             
   12,    5, -0.1117697721060000E-06,  0.9607959832360000E-06,  0.6850076012440000E-07,  0.6650015341700000E-07             
   12,    6,  0.8906291433680000E-06,  0.6507596841630000E-06,  0.7112441786460000E-07,  0.7107808934160000E-07             
   12,    7,  0.2076639638400000E-05, -0.9684346815900000E-06,  0.8923505553530000E-07,  0.9555685690740000E-07             
   12,    8,  0.5034009723260000E-06, -0.2049059747260000E-05,  0.1617800386310000E-06,  0.1522815944140000E-06             
   12,    9, -0.1225386564160000E-05,  0.9639959922180001E-06,  0.2129159081250000E-06,  0.2228897872780000E-06             
   12,   10, -0.3101237396670000E-05, -0.1418278014350000E-05,  0.1842807969270000E-06,  0.1694164252930000E-06             
   12,   11, -0.9321679460820000E-06, -0.2322870607740000E-06,  0.1189355936390000E-06,  0.1250527617370000E-06             
   12,   12,  0.3098292656740000E-06,  0.1260281057230000E-05,  0.4266024204260000E-07,  0.4088231342630000E-07             
   13,    0,  0.2586504948770000E-06,  0.0000000000000000E+00,  0.3650618651850000E-07,  0.0000000000000000E+00             
   13,    1,  0.1070362892510000E-05, -0.1213942026570000E-06,  0.5594065767600000E-07,  0.2582574582800000E-07             
   13,    2, -0.3496541951060000E-05,  0.5419133991710000E-06,  0.4492835581940000E-07,  0.4282570684680000E-07             
   13,    3, -0.3069047530910000E-06, -0.1419138328730000E-05,  0.4921185217960000E-07,  0.5301645300380000E-07             
   13,    4,  0.8011384606000000E-06, -0.7308289826670000E-06,  0.5670739287430000E-07,  0.6022590913080001E-07             
   13,    5, -0.1281407602360000E-05,  0.1161181641060000E-05,  0.7282457002260000E-07,  0.6884855161730001E-07             
   13,    6,  0.5908707653360000E-07,  0.1413980361110000E-05,  0.9578752362090001E-07,  0.9289699345760000E-07             
   13,    7,  0.9439343676300000E-07, -0.8754135913100000E-06,  0.9595056299800000E-07,  0.9226487186900000E-07             
   13,    8, -0.1513159323730000E-06, -0.1319046243310000E-05,  0.1284624304240000E-06,  0.1337653819440000E-06             
   13,    9, -0.3463348777290000E-06,  0.4180244062130000E-06,  0.2199675196100000E-06,  0.2097866469980000E-06             
   13,   10, -0.7660279342240000E-06,  0.6405223831350000E-06,  0.2670367735890000E-06,  0.2803806372680000E-06             
   13,   11, -0.1236175924960000E-05,  0.5593959591850000E-06,  0.2143109541300000E-06,  0.2029857182630000E-06             
   13,   12, -0.6699957764760000E-06, -0.1628732850190000E-05,  0.1306875373790000E-06,  0.1367802300790000E-06             
   13,   13,  0.2510096157370000E-05, -0.2695353690560000E-05,  0.4605423437880000E-07,  0.4571564126260000E-07             
   14,    0,  0.3263003307820000E-06,  0.0000000000000000E+00,  0.4625600462280000E-07,  0.0000000000000000E+00             
   14,    1,  0.6420032590450000E-06, -0.5996423116080000E-06,  0.6669497256250000E-07,  0.2721779581730000E-07             
   14,    2,  0.5428525323210000E-06,  0.3926407861080000E-06,  0.5582344510990000E-07,  0.4648706298570000E-07             
   14,    3,  0.6627259743350000E-06, -0.3988675663980000E-07,  0.5630585542990000E-07,  0.5916874715030000E-07             
   14,    4, -0.4095490656970000E-06, -0.2627199636380000E-05,  0.6508982805560000E-07,  0.6747241748239999E-07             
   14,    5, -0.8386630529259999E-06, -0.3100140105800000E-07,  0.7624639549550000E-07,  0.7749436058360000E-07             
   14,    6, -0.5848917383360000E-06,  0.1674586367850000E-05,  0.9712426319600000E-07,  0.9406043705100001E-07             
   14,    7, -0.5822596934400000E-06,  0.1055338857330000E-05,  0.1270718681280000E-06,  0.1250958841270000E-06             
   14,    8,  0.7518438167690000E-07,  0.7297452743510000E-06,  0.1243910548700000E-06,  0.1192756626200000E-06             
   14,    9, -0.9649411511090000E-07, -0.1443310643610000E-05,  0.1757131588990000E-06,  0.1813606280840000E-06             
   14,   10, -0.5992638046030000E-06,  0.6653547279770000E-06,  0.2783474330180000E-06,  0.2700694746060000E-06             
   14,   11, -0.1943914441940000E-05,  0.1740242674490000E-05,  0.3137566837040000E-06,  0.3277933581970000E-06             
   14,   12, -0.1483489968850000E-05, -0.6889091792179999E-06,  0.2357384390730000E-06,  0.2285805972690000E-06             
   14,   13, -0.1697884891170000E-06, -0.9358902577210000E-06,  0.1375837343850000E-06,  0.1405782318680000E-06             
   14,   14, -0.6566164485740000E-06,  0.1135134065240000E-05,  0.4909420022070000E-07,  0.4961108842750000E-07             
   15,    0, -0.9725308529990000E-07,  0.0000000000000000E+00,  0.6304794158880001E-07,  0.0000000000000000E+00             
   15,    1, -0.8334583114360000E-06,  0.3254200793570000E-06,  0.7302242466610001E-07,  0.2848357462880000E-07             
   15,    2, -0.1213674190840000E-06,  0.7036562592280000E-06,  0.7129625677340000E-07,  0.5312002269500000E-07             
   15,    3, -0.1352760006960000E-05, -0.6506592979340000E-06,  0.6191696083410000E-07,  0.6402926555530000E-07             
   15,    4, -0.1116215811080000E-05, -0.1190639666160000E-05,  0.7546181842990000E-07,  0.7476723949030000E-07             
   15,    5, -0.1225958739110000E-06, -0.7961014028070000E-06,  0.8497752944120000E-07,  0.8593324176720001E-07             
   15,    6, -0.2421214225740000E-07, -0.4525795817060000E-06,  0.9626432402440001E-07,  0.9940647550750000E-07             
   15,    7,  0.1228394933480000E-05,  0.1674125844350000E-05,  0.1276454414900000E-06,  0.1267018773280000E-06             
   15,    8,  0.1414174162950000E-05,  0.2015992014820000E-05,  0.1586352976770000E-06,  0.1601278029570000E-06             
   15,    9,  0.3493198675120000E-07, -0.1336258893290000E-05,  0.1565965894850000E-06,  0.1518906675070000E-06             
   15,   10,  0.6076323481960000E-07,  0.2091954479050000E-06,  0.2265021544780000E-06,  0.2328417281280000E-06             
   15,   11, -0.1515101864840000E-05, -0.1604504160960000E-05,  0.3291250265290000E-06,  0.3225828078140000E-06             
   15,   12, -0.1569600442540000E-05, -0.3344029492070000E-06,  0.3463587222280000E-06,  0.3564191665360000E-06             
   15,   13, -0.4845925874600000E-06,  0.5788934108900000E-06,  0.2476273609710000E-06,  0.2439212452560000E-06             
   15,   14,  0.6320235455650000E-06,  0.5277676720670000E-06,  0.1395835472710000E-06,  0.1397150316880000E-06             
   15,   15,  0.6135055999150001E-06,  0.6577449309860000E-06,  0.5209929155940000E-07,  0.5287186402150000E-07             
   16,    0,  0.3184460401320000E-06,  0.0000000000000000E+00,  0.6524926365750000E-07,  0.0000000000000000E+00             
   16,    1, -0.2491223151840000E-07,  0.8990731159870000E-06,  0.7885638945000000E-07,  0.3472925603000000E-07             
   16,    2,  0.1700598396650000E-05,  0.9476066637620000E-07,  0.7439596301130000E-07,  0.6068955054140000E-07             
   16,    3, -0.1637217032520000E-06,  0.4142892987300000E-06,  0.6748981262140000E-07,  0.7302634409290000E-07             
   16,    4,  0.5482827549820000E-06,  0.3455988399240000E-06,  0.7786579865180000E-07,  0.7874255818460000E-07             
   16,    5,  0.9181743389920000E-06, -0.6353997304690000E-06,  0.9700049141810001E-07,  0.9603993279660001E-07             
   16,    6,  0.9607797536200001E-06, -0.9278220520570000E-06,  0.1070510508070000E-06,  0.1055492396850000E-06             
   16,    7, -0.2227361114500000E-06, -0.5900887524190000E-06,  0.1206499472200000E-06,  0.1253271970630000E-06             
   16,    8, -0.2049913618810000E-06,  0.1812352725300000E-06,  0.1624613724440000E-06,  0.1606725647320000E-06             
   16,    9, -0.9699957351210001E-06, -0.9314434227870000E-06,  0.1895142499740000E-06,  0.1931187541150000E-06             
   16,   10,  0.2752398860440000E-06,  0.3337212731090000E-06,  0.1925645165980000E-06,  0.1872611550210000E-06             
   16,   11, -0.3044883701110000E-06,  0.9257072681800000E-06,  0.2748878132280000E-06,  0.2791576570160000E-06             
   16,   12, -0.1371764845070000E-05,  0.1155345850710000E-05,  0.3642306328230000E-06,  0.3586774834670000E-06             
   16,   13, -0.5758799872020000E-06, -0.1949327343060000E-06,  0.3603681491860000E-06,  0.3647033992800000E-06             
   16,   14, -0.4576663590240000E-06, -0.3014074242930000E-06,  0.2516134332260000E-06,  0.2508075196360000E-06             
   16,   15, -0.1761693125520000E-06, -0.1020144807430000E-05,  0.1380664300060000E-06,  0.1382656480860000E-06             
   16,   16, -0.9628968590450000E-06, -0.7462358082300000E-06,  0.5478801156540000E-07,  0.5570897158410000E-07             
   17,    0, -0.1038226960540000E-05,  0.0000000000000000E+00,  0.6316145641870000E-07,  0.0000000000000000E+00             
   17,    1,  0.8954087022120000E-06,  0.1148890905810000E-06,  0.9009669219340000E-07,  0.4083483293190000E-07             
   17,    2, -0.2175584815510000E-06, -0.1094291331970000E-05,  0.7166460688860000E-07,  0.6465841368120000E-07             
   17,    3, -0.2242668056020000E-06, -0.6137108195280000E-06,  0.7820156345570000E-07,  0.8317997458580000E-07             
   17,    4,  0.1214266484890000E-05,  0.2263483871610000E-05,  0.8014386528200000E-07,  0.8593703556319999E-07             
   17,    5,  0.2916769372600000E-06, -0.6831758232650000E-06,  0.9800883644970000E-07,  0.9544128186170000E-07             
   17,    6,  0.6370596102190000E-06, -0.1390073487090000E-05,  0.1223089721520000E-06,  0.1204000949380000E-06             
   17,    7, -0.1524522089200000E-05, -0.1249451885360000E-05,  0.1297680773340000E-06,  0.1264931886570000E-06             
   17,    8, -0.3969190960080000E-06, -0.3256063865410000E-06,  0.1508001850330000E-06,  0.1526601706290000E-06             
   17,    9,  0.6281978094380000E-06,  0.1460719174180000E-05,  0.1950974367540000E-06,  0.1919415591980000E-06             
   17,   10,  0.7018731237340000E-06,  0.6867819477650000E-06,  0.2172914303800000E-06,  0.2208416525050000E-06             
   17,   11,  0.9261199217890000E-06, -0.4174493240640000E-06,  0.2284054430740000E-06,  0.2231585570390000E-06             
   17,   12,  0.7510446803960000E-06,  0.1396106763890000E-06,  0.3120029691470000E-06,  0.3136006539300000E-06             
   17,   13,  0.2232677083410000E-06, -0.7076434055300000E-06,  0.3782495719590000E-06,  0.3751763675000000E-06             
   17,   14,  0.9267517622660000E-06,  0.2408841355120000E-06,  0.3562368610450000E-06,  0.3583261073660000E-06             
   17,   15, -0.3745498562030000E-06,  0.2130349367470000E-06,  0.2516122808220000E-06,  0.2521959328460000E-06             
   17,   16, -0.4523107620810000E-06, -0.2546843835860000E-06,  0.1365008361930000E-06,  0.1372711825630000E-06             
   17,   17, -0.3791369270330000E-06,  0.1304032527690000E-05,  0.5658661471270000E-07,  0.5845484520310000E-07             
   18,    0, -0.3729374825060000E-06,  0.0000000000000000E+00,  0.7077407400510000E-07,  0.0000000000000000E+00             
   18,    1,  0.2366665067370000E-06, -0.7036626940240000E-07,  0.1076294633430000E-06,  0.4199039559400000E-07             
   18,    2, -0.4441053330340000E-06, -0.7351719098120000E-06,  0.8020552730050000E-07,  0.6910572540740000E-07             
   18,    3,  0.8879365129750000E-06,  0.6601008171620000E-06,  0.8610666616509999E-07,  0.8646537080849999E-07             
   18,    4, -0.7921782272880000E-06,  0.1189297631600000E-05,  0.9044903567630000E-07,  0.9491154607460000E-07             
   18,    5, -0.3741443343220000E-06, -0.1320788160800000E-06,  0.1011516385390000E-06,  0.9984382829970001E-07             
   18,    6, -0.1665863403370000E-05,  0.8276290775240000E-06,  0.1187329732320000E-06,  0.1188487259380000E-06             
   18,    7, -0.1741420148300000E-06, -0.9312094180390000E-06,  0.1457823466640000E-06,  0.1444978464400000E-06             
   18,    8,  0.5612734098170000E-06, -0.6864212645790000E-07,  0.1521815931960000E-06,  0.1492974796550000E-06             
   18,    9,  0.7945248865730000E-06, -0.8657134150460000E-06,  0.1788711819620000E-06,  0.1797982961540000E-06             
   18,   10,  0.6038563969879999E-07, -0.6161414929880000E-06,  0.2199497846080000E-06,  0.2178110300980000E-06             
   18,   11,  0.1017924513860000E-06, -0.1351848196570000E-05,  0.2384797778530000E-06,  0.2432470650200000E-06             
   18,   12,  0.1163593853870000E-05,  0.3296176848420000E-06,  0.2581734664800000E-06,  0.2562705264050000E-06             
   18,   13, -0.8752364441380000E-06, -0.1769614818720000E-06,  0.3313041718760000E-06,  0.3324707071280000E-06             
   18,   14, -0.3288948779290000E-06, -0.3492723855670000E-06,  0.3736445440360000E-06,  0.3730809665330000E-06             
   18,   15, -0.2750471822990000E-06, -0.9953398522280001E-06,  0.3414598425340000E-06,  0.3449383774280000E-06             
   18,   16,  0.1160212548880000E-05, -0.1107581830910000E-05,  0.2498962215190000E-06,  0.2511015193580000E-06             
   18,   17,  0.1287255209750000E-05, -0.4037107512730000E-06,  0.1368328907530000E-06,  0.1356478663710000E-06             
   18,   18, -0.1188252500830000E-06, -0.9777158292279999E-07,  0.5777224528580000E-07,  0.6073533078550000E-07             
   19,    0,  0.5554462184850000E-07,  0.0000000000000000E+00,  0.8751760422929999E-07,  0.0000000000000000E+00             
   19,    1, -0.4177670912090000E-06,  0.2107503242090000E-06,  0.1090603092330000E-06,  0.4258060331500000E-07             
   19,    2,  0.2798669251220000E-06, -0.3635800511500000E-06,  0.9870910797480000E-07,  0.7729385950210000E-07             
   19,    3, -0.7923910275430000E-06,  0.9191163977330000E-06,  0.8410029618730000E-07,  0.8781269920860000E-07             
   19,    4, -0.8207805342130000E-06, -0.1133023388490000E-05,  0.1018095987550000E-06,  0.1024014564540000E-06             
   19,    5, -0.1048918037340000E-06,  0.1363450255840000E-05,  0.1067815207050000E-06,  0.1069666567280000E-06             
   19,    6,  0.2371222121330000E-07,  0.4554438482210000E-06,  0.1179755168800000E-06,  0.1188569061160000E-06             
   19,    7,  0.1047558790370000E-05,  0.4529922266930000E-06,  0.1410385846220000E-06,  0.1426811049900000E-06             
   19,    8,  0.5267473249970000E-06,  0.6733961538880000E-06,  0.1638561108530000E-06,  0.1659437592200000E-06             
   19,    9, -0.1649702247120000E-07, -0.8557853752080000E-07,  0.1734571331570000E-06,  0.1714242329010000E-06             
   19,   10, -0.9590424528669999E-06,  0.1637910127100000E-07,  0.1994253697920000E-06,  0.2026994831730000E-06             
   19,   11,  0.2400997928510000E-06, -0.9121206455900001E-07,  0.2349376282430000E-06,  0.2353036950720000E-06             
   19,   12,  0.1555011047960000E-06, -0.2258827128460000E-06,  0.2537897597800000E-06,  0.2598555906670000E-06             
   19,   13,  0.3988985549270000E-06,  0.2256033237840000E-05,  0.2789249659540000E-06,  0.2802075135770000E-06             
   19,   14, -0.4963854475290000E-06,  0.6893044209140000E-06,  0.3336096801680000E-06,  0.3344060853330000E-06             
   19,   15,  0.4782855712790000E-06, -0.9526123345100000E-06,  0.3588765436150000E-06,  0.3574888618760000E-06             
   19,   16,  0.3400411886310000E-06,  0.6691698321440000E-06,  0.3249810871670000E-06,  0.3293546885420000E-06             
   19,   17, -0.1116168839780000E-05, -0.9489942370640000E-06,  0.2455129917750000E-06,  0.2496563373130000E-06             
   19,   18,  0.1120236394710000E-05, -0.1838220761960000E-06,  0.1376676465920000E-06,  0.1340913693370000E-06             
   19,   19,  0.4110889743330000E-06,  0.2225084325370000E-06,  0.5946218263010000E-07,  0.6164134447640000E-07             
   20,    0,  0.6479528616850000E-06,  0.0000000000000000E+00,  0.9157957041700000E-07,  0.0000000000000000E+00             
   20,    1, -0.5572866791860000E-07, -0.5133192513590000E-06,  0.1077942814570000E-06,  0.4802795900750000E-07             
   20,    2,  0.4528099657880000E-06, -0.1714125469790000E-06,  0.1040838008840000E-06,  0.8418006206690000E-07             
   20,    3,  0.5657038976570000E-06, -0.7687475443690000E-07,  0.8508705418050000E-07,  0.9643508386940000E-07             
   20,    4,  0.7002709195350000E-06, -0.4324928651790000E-06,  0.1015636248800000E-06,  0.1027574052360000E-06             
   20,    5,  0.9050862958150000E-07, -0.3976770261320000E-06,  0.1151911609080000E-06,  0.1153825309440000E-06             
   20,    6, -0.3689483180410000E-06,  0.5186981793740000E-06,  0.1227069713170000E-06,  0.1211769877640000E-06             
   20,    7, -0.6720988743639999E-06, -0.6558606836800000E-06,  0.1360706419250000E-06,  0.1381420393260000E-06             
   20,    8,  0.4873268401860000E-06,  0.1565484945130000E-07,  0.1609910942000000E-06,  0.1611958198410000E-06             
   20,    9, -0.7468130583780000E-07,  0.2709073939560000E-06,  0.1790151224930000E-06,  0.1811396106850000E-06             
   20,   10,  0.1264348274300000E-06, -0.2273419715640000E-06,  0.1905431141870000E-06,  0.1892180106840000E-06             
   20,   11,  0.2733385413310000E-06,  0.9326929774830000E-06,  0.2130139474190000E-06,  0.2163652050040000E-06             
   20,   12,  0.9203062799960000E-09, -0.1126925150630000E-05,  0.2426054411570000E-06,  0.2432354771180000E-06             
   20,   13,  0.6678592405000000E-06,  0.5366913223620000E-06,  0.2655684484170000E-06,  0.2694527332830000E-06             
   20,   14,  0.1001635721430000E-06, -0.2364188754090000E-07,  0.2902723438090000E-06,  0.2903238293340000E-06             
   20,   15, -0.1935368147240000E-07, -0.6960508048200000E-07,  0.3239566414640000E-06,  0.3234116117160000E-06             
   20,   16,  0.6659402534460000E-06,  0.5304843369430000E-06,  0.3398202809920000E-06,  0.3375560037080000E-06             
   20,   17,  0.5485487950080000E-06, -0.1304360174690000E-05,  0.3104078975490000E-06,  0.3131845586490000E-06             
   20,   18,  0.5669943123040000E-06, -0.7999705959859999E-06,  0.2395427412410000E-06,  0.2464804490170000E-06             
   20,   19, -0.2024590785590000E-06,  0.5446534750510000E-06,  0.1369588558970000E-06,  0.1342043241410000E-06             
   20,   20,  0.1177059630270000E-06, -0.2733330835330000E-06,  0.6138524954520000E-07,  0.6138522620910000E-07             
   21,    0, -0.9710991223150001E-07,  0.0000000000000000E+00,  0.9205902081890000E-07,  0.0000000000000000E+00             
   21,    1, -0.3203498933070000E-06,  0.4767033120800000E-06,  0.1172303701160000E-06,  0.5357623827030000E-07             
   21,    2, -0.1421724588880000E-05, -0.1162929762470000E-06,  0.1020754587290000E-06,  0.8596505249120000E-07             
   21,    3,  0.5759473584060000E-06, -0.7833212678710000E-06,  0.9729846551830000E-07,  0.1064059242250000E-06             
